date,AK,AL,AR,AZ,DE,GA,ID,KS,KY,LA,MA,MD,ME,MI,MN,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV
2/27/11,4.880100968,6.802030457,6.935374916,1.712109213,2.146129732,2.821451648,5.598455598,3.086964191,1.783634692,4.112864658,1.938069217,2.140935987,1.903140956,2.133900418,3.23098535,2.258273848,3.016659163,6.80218921,0.939248601,5.741127349,4.834367318,4.789186286,2.724931461,1.681966607,1.911723362,2.910815028,2.480510276,2.886573242,3.888799614,3.151960366,4.585649077,1.184068891,3.473312685,2.280945758,3.469026549,3.192629098,4.323853743
3/6/11,3.533712429,5.825719619,2.610153257,1.700641099,1.685522974,2.368452452,6.487307442,2.504173623,0.949241925,3.54024354,2.043453961,1.992121553,1.200460451,2.183730282,2.840666382,2.326291367,4.218009479,5.889570552,0.529100529,5.055259926,3.728777133,3.273746562,2.721502478,1.484463455,2.09193504,2.76816609,2.271680737,2.191142191,3.503911343,2.147121125,3.68024755,1.896785318,2.835700301,2.745219001,3.049460766,3.128964059,2.609325924
3/13/11,2.687472909,4.04606287,3.2691333,1.328191945,0.947762839,2.158714242,4.38748914,1.769165965,0.638510143,3.35262904,1.77970178,1.660978385,1.070697528,1.708287596,2.805786936,1.478394602,2.216624685,2.895174709,0.541883044,4.688593422,3.607616078,3.080452237,3.021929043,1.282310859,1.625,2.018337333,1.313320826,1.433282598,2.764521968,1.583160925,2.847493697,1.53116239,2.268763444,2.129120879,3.642714571,3.717579251,2.588996764
3/20/11,3.024574669,3.438336422,2.313624679,0.996641751,0.526315789,1.765846146,4.387704512,1.558694593,0.489315578,2.916832868,1.51077855,1.778779907,0.860450563,1.31107739,2.385849445,1.058101971,2.263969172,1.563517915,0.388198758,3.410361536,2.851689682,4.297491668,2.311402311,0.648695402,1.644736842,1.584915116,0.897504936,0.769995032,2.530598743,0.632749038,3.112504675,1.219996033,1.852957841,1.533470953,3.060813532,1.020408163,1.353998127
3/27/11,2.143757882,3.173737594,1.663254862,1.113157356,0.968580203,1.640455149,2.834908282,1.133105802,0.700844324,1.826569125,1.532400761,1.225692398,0.793257313,1.089311135,2.184368738,0.838604562,0.846702317,1.161048689,0.484351714,4.606784888,2.675265735,2.279381012,2.021045599,0.873090115,1.289791438,1.555923989,0.906648758,0.792050691,2.24276665,0.765750087,2.135356922,1.271901363,1.812926957,1.672240803,1.546961326,1.295454546,1.27412404
4/3/11,2.208201893,2.746594005,0.8509064,0.997526459,0.47511878,1.52941832,2.860962567,0.892174356,0.356102299,2.484967807,1.391261899,1.572881356,0.723633564,0.834343578,2.04598597,0.536535514,0.721847931,0.894233734,0.196772924,3.395741557,2.322610614,2.212221439,2.228535914,0.615464633,1.008224993,1.681528662,0.701178577,0.641025641,1.353737493,0.70343725,1.832159156,0.75229869,1.511764706,1.839926403,0.798580302,1.001593444,0.940983007
4/10/11,1.365037428,2.675916749,0.438756856,0.895053018,0.115340254,1.330954995,2.933918289,0.616165277,0.300405198,1.485665173,1.281554765,1.940789474,0.64453125,0.558727074,1.402351,0.586046986,0.794438928,1.439393939,0.059101655,2.746713753,1.726745652,2.113394549,2.365203448,0.45212766,0.965872505,1.415564564,0.529020556,0.500128238,0.913621263,0.552130303,1.670245765,0.963514902,1.486544916,2.005730659,0.970496894,0.797560404,0.704423781
4/17/11,1.412300683,2.768659912,0.675675676,1.090276599,0.082012028,1.324933077,1.4864471,0.562141024,0.187165775,1.537597416,1.252367017,1.956063798,0.563316809,0.640348561,1.328671329,0.370713624,0.399733511,1.054216868,0.04415011,2.793181351,1.872432955,3.12605042,2.234066682,0.355801542,1.072463768,0.970285021,0.464476174,0.509698428,1.008230453,0.575934787,1.662124014,0.579542162,1.318097444,1.435221102,1.387137453,0.251396648,0.719499479
4/24/11,0.854271357,3.283108644,0.455753893,0.835586991,0.045724737,1.358766658,1.860465116,0.688073395,0.183804222,1.900882553,0.99117175,1.051989633,0.464740352,0.498640073,1.014292301,0.275451122,0.210415571,0.513833992,0.161253168,2.768419511,1.757447339,1.552882715,1.356418174,0.375144286,0.959752322,0.976213392,0.714739517,0.248097916,0.880395104,0.385998772,1.445397425,0.257927477,1.057205647,1.327433628,0.649087221,0.440528634,0.635055038
5/1/11,0.798122066,3.004552352,0.630346691,0.772678762,0.086330935,1.309992363,1.58513255,0.476900149,0.554485945,1.506961507,0.912763729,1.132641921,0.49682035,0.55669086,0.588957055,0.320738983,0.246305419,0.421545667,0.075225677,2.010810811,1.657051676,2.512424075,1.66575939,0.661800487,0.924744898,1.032740057,0.390747108,0.23006135,0.602006689,0.108424591,1.627175302,0.317460318,1.072728434,1.514004542,0.720720721,0.421249708,0.414612281
5/8/11,0.35971223,2.646280506,0.711743772,0.686106346,0.045599635,1.454285374,1.45137881,0.424308787,0.133925425,0.74783338,0.750159409,1.014513175,0.508233381,0.584429138,0.582164594,0.405580792,0.0683527,0.283286119,0.070604848,2.222222222,1.754619168,2.420604183,1.721062021,0.387558382,0.929923613,0.99684333,0.0499002,0.058662495,0.627521291,0.080747491,1.78829524,0.333333333,1.064231263,1.966717095,0.580781415,0.227660785,0.387755102
5/15/11,0.306278714,2.46441145,0.520381613,0.56943424,0.107642626,1.578017034,1.834603443,0.638297872,0.126823082,1.080097087,0.812329183,0.850208688,0.370027752,0.840105926,0.756473669,0.313559322,0.342759212,0.395061728,0.068073519,2.6910299,1.555469855,0.789051905,0.703443169,0.485879138,1.079011486,1.006502182,0.019992003,0.130208333,0.522937961,0.055187638,1.438776789,0.364577208,1.139504982,1.456496742,0.498132005,0.524292206,0.335802469
5/22/11,0.716845878,2.728312367,1.03626943,0.555510502,0,1.240686535,1.554243084,0.667022412,0.048620396,1.152395586,0.954948017,1.249797111,0.51980198,0.527108434,0.597949886,0.622249203,0,0.185070944,0.03125,2.949745084,1.616333475,0.678150007,1.56348705,0.285442436,0.645819171,0.862225449,0.023769907,0.260465116,0.518623291,0.024820055,1.182837263,0.273443783,0.999368309,1.19760479,0.18018018,0.410209663,0.40348964
5/29/11,0.366492147,2.545109212,0.939306358,0.550730777,0,1.320784814,2.352941176,0.517147523,0.323465987,0.851812742,0.914855073,0.889370933,0.643536654,0.542264753,0.524737631,0.607571273,0.162074554,0.183374083,0.044822949,2.528390829,1.56184923,0.731602353,1.778136997,0.486244402,0.814053128,1.003995492,0.030012005,0.132567388,0.507343124,0.028300552,1.472188634,0.20768432,1.011367839,1.12640801,0.29717682,0.421496312,0.411061286
6/5/11,0.601750547,2.389248382,0.686641698,0.468237111,0,0.965748133,1.706036745,0.465477114,0.042792953,0.968152866,0.875650705,1.415857605,0.442369133,0.535049628,0.523721503,0.533668184,0,0.330250991,0,2.77982327,1.394230769,1.030030466,0.147519823,0.210238621,0.575594781,1.023324422,0.024336822,0.213219616,0.418994413,0.073117231,1.038099031,0.313111546,0.964833483,1.067235859,0.332225914,0.121728545,0.367068694
6/12/11,0.552486188,2.518593644,0.926998841,0.392618767,0,0.817922018,1.491019993,0.152905199,0.080283669,1.149425287,0.940344218,1.784758165,0.403034614,0.551970109,0.436554133,0.60546875,0,0.087565674,0,3.078710427,1.516587678,0.882800609,0.090909091,0.058377116,1.078490114,0.697869173,0.024248303,0.167584391,0.541941565,0.027616681,1.203983688,0.273619829,0.911055694,0.586166471,0.268096515,0.111358575,0.470526729
6/19/11,0.76419214,1.793721973,0.393184797,0.409738434,0,0.667852573,1.604464597,0.388349515,0.073206442,0.973156554,0.814392197,1.209234152,0.365764448,0.482464279,0.811415781,0.637996219,0,0.168067227,0.03671072,2.934537246,0.87582717,0.754663249,0.134900752,0.074119827,1.295774648,0.810081008,0.024313153,0.119104335,0.393603936,0.037514068,1.094985661,0.204012241,0.828359559,1.187648456,0,0.395604396,0.186111434
6/26/11,0.559284116,2.360379347,0.432900433,0.385402293,0,0.6072216,1.2570549,0.107267364,0.21135078,1.045120369,0.744619523,1.210142144,0.466028943,0.616508734,0.3347535,0.65433213,0.076687117,0.065659882,0.041876047,0.885137917,0.856766257,0.644963145,0.13616028,0.277497477,0.780814278,0.624085812,0.028851702,0.221511199,0.310188499,0.013121638,1.441385158,0.40859833,0.817877499,0.645918967,0,0.427147603,0.222338478
7/3/11,0.500834725,1.842160352,0.260416667,0.469806348,0,0.744042632,0.899593732,0.109110747,0.050833672,0.739981785,0.771682604,2.395437262,0.873485489,0.580738829,0.936262153,0.677612718,0,0.123609394,0,0.278035218,1.183299844,0.388814117,0.053835801,0.29455081,0.64808814,0.821396374,0.063918185,0.265565063,0.551419906,0.017614938,1.099155004,0.481313703,0.723916978,0.759974668,0,0.291885581,0.33778078
7/10/11,0.668896321,1.882556131,0.260416667,0.449363795,0,0.598636631,0.64516129,0.099601594,0.030948255,0.916230367,0.751439885,1.281829205,0.596569724,0.431365031,0.358422939,0.42269188,0,0.051706308,0,0.226693114,0.944752516,0.500303214,0.05806077,0.070538444,0.557413601,0.538529325,0,0.11360409,0.501672241,0.012315271,1.110083256,0.086251509,0.629352138,0.711321873,0,0.293009628,0.1846235
7/17/11,0.317460318,1.361796099,0,0.368579771,0,0.513128082,0.925658085,0.403109703,0.18702345,1.22133261,0.742562981,1.208077894,0.604010631,0.385825972,0.468603561,0.317382813,0,0.1484781,0.032938076,0.107411386,1.212250106,0.454270139,0.145590682,0.096501809,0.312662845,0.599161174,0.053050398,0.102643059,0.45941807,0.013140605,0.794791062,0.3185438,0.625742293,0.832899532,0,0.157563025,0.08583691
7/24/11,0.410677618,1.312201772,0.127064803,0.328125765,0,0.629302552,0.657462196,0.344149459,0.013099293,1.133239456,0.708665041,2.377260982,0.450023686,0.299341449,0.161160355,0.37921035,0,0.264375413,0,0.282485876,0.942211055,0.516717325,0.137254902,0.035360679,0.54200542,0.527498291,0,0.376344086,0.571837026,0,0.927915304,0.2081707,0.673763398,1.098096633,0,0.262329486,0.12899527
7/31/11,0.36939314,0.340218712,0,0.418025633,0,0.690295045,0.387365912,0.192554557,0.227767875,0.872698159,0.651451929,1.722995361,0.36036036,0.564738292,0.562675836,0.262341999,0.140173816,0.074626866,0.030807147,0.376920847,0.958525346,0.558823529,0.171049818,0.162114977,0.448933782,0.519426553,0.026226069,0.178518298,0.528973311,0.024482801,0.947031936,0.085034014,0.560292753,1.010830325,0,0.047801147,0.074738416
8/7/11,0.488864747,1.792056829,0.753012048,0.307596291,0,0.807667817,0.697603882,0.208931836,0,1.082686596,0.67942663,1.025545404,0.41747843,0.433866369,0.362537764,0.27534418,0.180738446,0.134952767,0,0.725294651,0.948946669,0.431034483,0.12541806,0.172138202,0.484131253,0.628994623,0,0.140173816,0.430725054,0.023201856,0.820540687,0.261096606,0.588898842,0.996015936,0,0.231267345,0.118500963
8/14/11,0.322754169,2.164502165,0.380228137,0.436195309,0,0.911454154,0.71964018,0.045735193,0.013289037,1.122344866,0.607252822,0.927577595,0.481154772,0.430946029,0.950118765,0.531914894,0.197335965,0.369822485,0.031446541,0.374208405,1.155327343,0.447524181,0.131926121,0.047270149,0.383693046,0.575717076,0,0.089605735,0.334821429,0.062337662,0.965857458,0.218774861,0.677421492,1.818181818,0,0.111919418,0.183719616
8/21/11,0.16510732,2.303698897,0.576368876,0.586000092,0,1.193064943,0.418910832,0.263852243,0.019336126,1.447156848,0.601851852,1.466992665,0.471175166,0.493612079,0.561639989,0.29379361,0.282021152,0.191082803,0,0.288517023,1.18255728,0.498753117,0.088809947,0.100659881,0.359342916,0.474209651,0,0.056990882,0.471592185,0.069993001,1.01165489,0.273490916,0.774693351,1.492537313,0.079176564,0.319148936,0.429693288
8/28/11,0.913978495,2.344381568,0.663507109,0.673829903,0,1.190804175,1.234229292,0.41913215,0.049415253,1.367343675,0.620628966,1.205115593,0.605510142,0.696586725,0.761772853,0.436910171,0.245316682,0.313479624,0.032,0.262536099,1.893184536,0.358262427,0.157158573,0.056980057,0.484913793,0.530273051,0.101112235,0.073569983,0.550297161,0.141897645,1.434084272,0.345598699,0.723238482,1.452020202,0,0.287356322,0.386249517
9/4/11,0.864864865,3.448275862,0.914285714,0.43158162,0,1.493510952,1.291679183,0.86913335,0.048399364,1.706827309,0.578255675,1.131861913,0.602600698,0.679423184,0.646478394,0.389787566,0.327940533,0.932994063,0,0.3003003,1.588502269,0.55873535,0.152759213,0.125278396,0.561167228,0.614538692,0.087546509,0.083039236,0.644681379,0.179662235,1.729813665,0.324374421,0.800380509,2.02020202,0.093457944,0.215331611,0.347266881
9/11/11,0.982419855,3.559510567,1.09670987,0.498942918,0,1.395195985,0.657894737,0.981461287,0.045593695,1.984126984,0.637241487,1.083249749,0.402414487,0.542495479,1.010701546,0.562851782,0.42462845,3.052064632,0.029788502,0.318979266,1.662327258,0.608025942,0.127804601,0.218459858,1.053324556,0.815472325,0.069132389,0.146923783,0.540662311,0.281569966,1.658109587,0.310237849,0.916186469,2.173913044,0.078064013,0.211034067,0.624311421
9/18/11,1.226993865,3.387376954,0.827205882,0.457754011,0,1.301537135,0.857678906,0.590909091,0.0278257,3.165098375,0.667403839,2.095697329,0.423392432,0.440232801,1.098901099,0.520980006,0.593692022,1.095461659,0.087260035,0.458891013,1.442481067,0.541931988,0.282594734,0.103135314,1.141439206,0.978735389,0.109150446,0.179920835,0.462748727,0.360599734,1.6023471,0.76554284,1.080835604,1.109262341,0.224089636,0.519780537,0.879204893
9/25/11,1.216442953,3.464447806,0.498007968,0.516018061,0,1.636104734,0.841883715,0.882289649,0.063668922,2.976329974,0.837663849,1.879699248,0.390218522,0.653808434,1.753686728,0.858681415,0.496175315,0.933706816,0.150466446,0.577326802,1.990889151,0.773053562,0.323493732,0.212718316,0.750267953,0.778919456,0.199600798,0.103609049,0.609756098,0.426770126,1.414701803,0.725454289,1.213259926,1.277275146,0,0.501770956,0.694281007
10/2/11,1.649132784,2.494860774,0.753348214,0.697180964,0.160771704,1.488501455,0.914076782,0.908173562,0.429235021,2.848507745,0.66041015,2.007235383,0.387205387,0.600171478,0.694883133,0.350665717,0.679549798,0.592638802,0.120518228,0.89269448,1.772679875,0.41509675,0.532345014,0.494387251,0.264472524,0.728933813,0.169308912,0.263539333,0.759828213,0.432600796,1.86712458,2.033672279,1.249033486,1.439905965,0.505386355,0.763807286,0.653872283
10/9/11,1.503759399,2.828084575,0.866405813,0.656520442,0.113058225,1.477428904,1.258851298,0.815595783,0.315082338,2.891585892,1.154204881,1.711788272,0.474415452,0.606741573,0.848806366,0.583957106,0.63681592,0.379703141,0.253646164,0.786838341,1.417921357,0.42852125,0.553467714,0.651205301,0.678610206,0.819880837,0.105969622,0.278810409,1.165889407,0.399625882,1.678715249,1.585898215,1.354332549,1.522113728,0.495615707,0.410628019,0.746718962
10/16/11,0.997817275,3.425402349,1.303317536,0.720644341,0.063816209,1.302887844,1.189245088,0.762994754,0.251372288,2.451954937,0.933120695,1.385937356,0.451739196,0.571845041,1.559714795,0.793961968,0.622050622,0.2849905,0.128181652,0.849557522,1.885236244,0.507264529,0.440685194,0.677743769,0.582685905,0.80664522,0.241618846,0.151952591,0.769625449,0.383642863,2.039029916,1.573215006,1.282564557,1.061320755,0.395256917,0.615460364,0.71305438
10/23/11,0.870069606,3.833960769,1.000682283,0.819184477,0.083194676,1.385031688,1.526011561,0.892171911,0.356194156,2.350475335,1.020511951,1.828850856,0.645855759,0.514483839,1.066827697,0.740941538,0.341807306,2.121944668,0.38405267,0.800711744,2.138216184,0.626483777,0.411350485,0.620535016,0.581751378,0.905021409,0.258870108,0.260382763,0.918043732,0.54611116,2.027207904,1.640633779,1.388422178,1.235294118,0.467738067,0.899100899,0.848182466
10/30/11,0.741739717,3.794151556,1.271363068,0.993083004,0.222504768,1.628839205,1.878549585,0.761904762,0.468227425,2.489774142,1.046372575,1.700138136,0.397128456,0.677396943,1.554691838,0.797812738,0.605143722,2.508516569,0.271897456,1.100311755,2.528854883,1.020513349,0.527117998,0.755791664,0.680827887,0.980065655,0.384672289,0.403278262,0.934423494,0.481309161,1.875915975,1.954469739,1.452237188,1.667563206,0.666747485,0.383828045,0.98211154
11/6/11,1.174260216,4.192694547,1.37661804,0.998738966,0.283366393,1.736343367,1.538785835,0.79616209,0.289823959,2.474315069,1.005950229,1.784511785,0.707281788,0.671595463,1.668246446,0.910326087,0.695023631,2.527075812,0.285225328,1.004016064,1.884714233,0.582706767,0.399433063,0.850330365,0.46641791,1.048275862,0.606157282,0.371081254,0.70762303,0.792316927,2.088250018,2.319665677,1.533779124,1.291512915,0.51539912,0.717396874,0.942546261
11/13/11,0.510204082,3.283205143,1.302358325,1.204993493,0.357142857,1.533568714,2.026753141,0.607306363,0.373599004,2.821142721,0.86115877,2.125929368,0.470409712,0.527356625,1.275601869,0.8642307,0.523971706,0.331736086,0.380416805,1.212343865,2.99744898,0.550544688,0.443537032,0.660780404,0.921501707,0.979102733,0.258323766,0.339213026,0.658105939,0.54028436,2.17251941,2.198001817,1.507624271,1.102768653,0.671550672,0.677259703,0.7806722
11/20/11,0.578703704,4.259352882,1.606837607,1.325425165,0.095785441,2.12336051,1.447691887,0.952380952,0.255306368,2.525692388,1.090497738,2.024996045,0.541338583,0.654551718,1.945137157,0.785779677,1.227390181,0.641299701,0.285788517,1.409553641,3.248938973,0.679315999,0.367159612,0.80571476,1.464766429,1.321646237,0.132743363,0.198491465,0.863596103,0.886824324,2.214655992,2.374105122,1.600139556,2.115384615,0.81898362,0.897052542,0.825147348
11/27/11,0.958313369,3.32253683,1.875901876,1.162567256,0.420799519,1.567398119,2.107526882,0.649286768,0.396764054,2.951446625,0.863095238,1.911796654,0.542168675,0.51695119,1.347224717,0.795693892,0.451807229,2.35745614,0.331530274,1.108605787,2.623335944,0.61838037,0.616540288,0.698893419,0.846784864,1.179027438,0.469216551,0.372687342,0.578577013,0.55750922,2.016494016,1.919740951,1.679315356,1.84139455,0.508474576,0.914169629,0.726870506
12/4/11,0.703234881,4.552405599,1.566838556,1.138510236,0.684181719,1.822927456,1.628010705,0.743767023,0.453637198,2.686417273,0.834838314,1.729041065,0.559284116,0.556166728,1.26776796,0.750727746,0.744269128,0.74906367,0.348583878,1.107773188,2.301934755,0.805184603,0.696023706,0.574876202,0.556637907,1.006542526,0.223914017,0.501967169,0.897812602,0.968213372,1.893373194,1.720941013,1.522934126,1.605758583,0.350481913,0.894225856,0.660194175
12/11/11,0.564681725,4.854368932,1.435308591,1.051255515,0.421496312,2.339552397,2.114164905,0.976920259,0.250639932,3.726450328,1.028384811,2.040816327,0.546354789,0.702561552,1.325919589,0.883307615,1.057268723,2.917121047,0.358637179,1.109165207,1.918325825,0.687714911,0.580859956,0.674313083,1.253538213,1.199550169,0.345397207,0.343642612,1.018783827,0.557461407,2.086673079,1.934028757,1.70212766,1.582537517,0.658171125,0.708475466,0.588410547
12/18/11,0.516528926,5.430737422,1.942522618,1.098335336,0.159616919,3.566353427,1.661415067,0.915631132,0.265568262,2.720978908,1.283857206,2.487135506,0.563325563,0.663399925,2.171095269,1.139777346,0.763553067,2.560899438,0.220661986,0.643678161,2.558699579,1.0830728,0.491336954,0.515079128,1.724813799,1.622572137,0.342140278,0.340544872,0.749701823,0.499791753,2.279043913,2.209766783,1.751675183,2.232625135,0.777116402,1.009345794,0.768114705
12/25/11,0.662251656,5.80195258,1.813710421,1.364160369,0.238663484,3.575184017,2.781136638,1.232986389,0.279878971,3.019521108,1.428790905,2.631117348,0.5684402,0.723830735,3.250085529,1.521184278,0.43348686,4.847537138,0.245474072,0.621890547,2.892199825,1.326168972,0.455005056,0.53665786,1.25432526,2.106235566,0.224574912,0.856283268,1.078819903,0.871586287,2.323080933,2.395925041,1.975061039,2.792506186,0.953436807,0.902335457,0.943396226
1/1/12,0.696304231,4.610643594,1.756851722,1.286670098,0.512267458,2.446569179,1.624074516,0.765239948,0.345943533,3.418877024,1.21609366,1.916656362,0.406575924,0.60413095,1.807407407,0.920013732,0.600052179,2.385159011,0.367647059,1.051779935,2.543896032,0.945200855,0.657054207,0.711640404,1.245551601,1.598392873,0.157126824,0.446428571,0.778369521,0.733628223,1.97471307,2.378581053,1.79987754,2.189781022,0.922380787,0.970873786,0.627296353
1/8/12,0.507042254,4.903352626,1.831874618,1.018450185,0.313807531,1.681905752,1.528599606,0.957390847,0.378888948,2.415562206,1.198704104,1.893306604,0.535385645,0.63045278,1.666666667,0.889533478,0.424528302,2.995391705,0.140788415,0.575401582,2.287294206,0.806063523,0.71936285,0.809468327,0.716662401,1.502712212,0.091307524,0.403865571,1.136809095,0.732758621,2.155799829,2.373031714,1.39756829,2.66864344,0.587214734,0.733098018,0.722047469
1/15/12,0.763775232,5.791095527,1.842313788,1.09918598,0.224143452,1.924743161,1.758658009,1.27010021,0.25698324,2.631288004,1.260841632,2.186254379,0.324398156,0.679523686,1.160151324,1.012250831,0.649819495,3.42776204,0.263371151,0.785511674,2.089257016,0.830691186,0.66940005,0.71034439,1.290097629,1.367253928,0.182002022,0.784550392,1.462382144,1.127039942,2.307269273,2.310989625,1.667612194,2.095808383,0.965824666,1.221052632,0.605288308
1/22/12,1.496525922,6.262271365,2.126892574,1.030436027,0.263365815,1.868397311,2.009456265,1.071360245,0.49253172,2.131522855,1.187233041,2.043487014,0.538992757,0.759093946,1.480637813,1.044500583,0.939985539,2.774755169,0.098638785,0.758213985,2.547919589,1.539865404,0.509789435,0.621436716,1.397473797,1.298235118,0.275482094,0.716275368,1.770736254,1.195280969,2.254941306,2.202850133,1.47627818,1.972386588,0.60546151,1.461988304,0.667240637
1/29/12,0.838414634,6.590955182,1.378822698,1.449899512,0.407166124,2.107458427,2.386634845,1.522294245,0.512596794,2.059620596,1.149151736,1.962922574,0.344488189,1.043437935,1.654031702,1.052867384,1.06091718,4.114134041,0.314465409,0.807917592,2.522962446,1.868572862,0.593151793,0.928985598,0.964467005,1.33235992,0.295420975,0.963081862,2.313261522,0.837799079,2.528891253,2.783055199,1.681423844,1.827347196,1.155136008,0.877645844,0.811204326
2/5/12,0.615821885,6.431075844,2.498632136,1.392643983,0.15970189,2.009771264,1.97495183,2.177387135,0.476057127,2.857813968,1.116119339,2.637166164,0.406885759,0.763035184,1.700828609,1.290123729,1.372872048,3.470654628,0.256363303,0.813165537,2.160216022,2.580509808,0.508223336,0.873780216,1.101652479,1.348186233,0.341550342,0.630462817,2.217637958,1.217362102,2.654010531,2.915722234,1.479354305,2.179406191,1.116902457,1.123301985,0.586049171
2/12/12,0.360685302,6.750348675,2.218907328,1.912914817,0.370468378,2.062832771,3.413607669,2.660375464,0.708814451,3.178628794,1.133184603,2.76723399,0.478321247,1.038084321,1.779755284,1.326488893,1.117021277,3.287671233,0.149560666,0.816932789,2.636374681,1.65039929,0.586107091,0.83098868,1.74752217,1.29395218,0.183542368,0.648544225,3.004677942,1.530652089,2.953707009,3.052604302,1.692303219,1.731343284,1.073599793,1.122422344,0.765155974
2/19/12,0.465983225,6.073551263,2.595870206,1.922109851,0.106128947,1.17643407,2.320954907,3.127705628,0.746407047,2.514178799,1.331528857,1.884159107,0.540641313,0.942744014,1.825,1.709176966,1.094655506,3.037205771,0.331743728,0.838095238,2.952685877,1.546566961,0.988678042,1.003323509,1.388495325,1.359746806,0.250761239,0.705260065,2.387315161,1.717791411,3.233668698,3.241933821,1.633587572,2.301330457,1.296687808,1.013941698,0.797015432
2/26/12,0.84481992,6.245264639,3.323875152,1.830214042,0.354484225,2.013035228,2.820186599,3.307392996,0.670451209,2.418300654,1.079279997,3.169014085,0.394308246,1.116406607,2.118644068,1.521231095,1.219512195,4.293161607,0.067491564,0.97570689,3.656985372,1.713900135,0.785868782,0.847924997,1.717880474,1.313922645,0.275355668,0.568011958,2.478163721,1.709062003,3.325063186,2.503084086,1.553024911,1.990236575,1.10920375,1.199236849,0.695853871
3/4/12,0.636942675,6.25613079,4.702832809,1.74731886,0.544,1.92451265,2.372881356,3.433912425,0.550487575,2.510683761,0.949090909,2.472607389,0.323439878,1.476216512,1.997226075,1.636741844,0.955414013,3.45146379,0.099166997,1.342725072,2.897370258,2.199144777,0.745668543,0.892857143,1.659160939,1.291776192,0.164122764,0.338018146,2.017894537,1.788846019,2.872445468,3.073556473,1.571070137,1.891789633,1.447239005,1.184834123,0.938617402
3/11/12,1.331203408,5.947634953,6.044362292,1.679836726,0.468637347,2.264539372,3.351120598,2.640330545,0.67891589,2.746720093,1.144155793,3.904235727,0.182542317,1.655649984,2.280881599,0.902817413,2.525556224,2.751077229,0.200400802,0.885591192,3.194495638,1.931488951,0.996782042,0.714944649,2.012738854,1.349976257,0.140393101,0.408224977,2.201197142,2.677086798,3.593622585,3.878855238,1.504325984,2.683615819,1.505042669,2.01793722,0.728347876
3/18/12,1.135802469,4.588766299,3.768763973,1.692872405,0.41958042,1.920178621,3.555253623,1.775938043,0.516015967,2.519326339,1.227229147,2.092462752,0.528676706,1.100762066,2.413308341,1.290967988,1.938923897,2.165605096,0.086937622,0.957319505,2.617672361,2.078319843,0.686681571,0.770128355,3.666361137,1.216472822,0.245017968,0.333140209,1.019819126,1.646300068,2.796845334,2.819569821,1.353541791,2.873381749,1.140684411,1.459854015,1.14986293
3/25/12,0.920716113,4.435590969,1.875868458,1.659150381,0.141093474,1.807228916,2.814401623,1.04741525,0.323101777,2.601084813,0.727151927,2.020746329,0.36918138,0.679728109,1.746623195,0.883198328,0.884955752,2.303988996,0.128440367,0.801220908,2.323600973,1.46967928,0.598434863,0.687333427,1.944049313,1.283897288,0.428816467,0.295579739,1.007345226,0.87165134,2.700700087,3.21779103,1.306485873,3.058900098,1.514926482,0.691857371,0.892577513
4/1/12,1.67876588,3.89306394,1.445783133,1.690539128,0.451559934,1.624925927,3.175429464,0.927798263,0.331823113,2.237630003,1.083208396,1.622079651,0.291450777,0.739247312,1.910686514,1.109508488,1.394849785,2.010050251,0.166181969,1.15402732,2.722570106,1.195559351,0.796178344,0.690264066,0.861350375,1.239808638,0.466355763,0.287922413,0.727272727,0.72143132,2.521702082,2.112716268,1.286385257,2.894211577,1.62085976,1.445515196,0.744485294
4/8/12,2.320584444,3.753317326,1.104349786,1.577020558,0.577319588,1.445113478,2.394859813,0.453360535,0.099071853,1.81041181,1.040113331,1.394763919,0.470957614,0.711864407,1.550387597,0.908550106,1.182654402,1.907533139,0.149221914,0.847646665,2.611716785,0.822173778,0.812632745,0.495008663,2.05531591,1.165764587,0.654888821,0.219238147,0.850340136,0.942408377,2.134918843,2.185886403,1.152249809,2.587322122,1.73780064,0.50282841,0.522126166
4/15/12,2.19072165,4.34298441,0.755995829,1.331209466,0.149588631,1.37667304,2.783535683,0.463623395,0.144146403,2.200842608,1.116023522,1.197298404,0.402090873,0.577484884,1.273442927,0.793650794,1.247600768,2.047531993,0.239860445,0.978393804,2.10270926,0.773096251,0.689763286,0.487389757,0.812536274,1.127863488,0.379815518,0.395309,0.818330606,0.439857892,2.165470771,1.894986182,1.09979978,2.751504729,1.675743611,0.713907985,0.595649171
4/22/12,1.830756713,4.443880142,0.808368997,1.138433515,0,1.014022288,2.380952381,0.389841836,0.119118523,1.990358127,0.858855347,1.565322095,0.192206885,0.57342473,1.2901815,0.746525784,0.514138818,1.655081099,0.136116153,0.749906262,1.728966273,0.581965605,0.665368387,0.374181478,1.034482759,0.904811396,0.156764383,0.283286119,0.733346914,0.465196416,2.059884754,1.825136612,1.061602871,2.559576346,1.376350451,0.376141859,0.459845623
